From	Entry	GeneID	Organism
ENSG00000125445	Q9Y2R9	51081;	Homo sapiens (Human)
ENSG00000125445	J3KSI8		Homo sapiens (Human)
ENSG00000125445	J3KSV8		Homo sapiens (Human)
ENSG00000125445	J3QKW2		Homo sapiens (Human)
ENSG00000125445	J3QLS3		Homo sapiens (Human)
ENSG00000125445	J3QQS1		Homo sapiens (Human)
ENSG00000127946	O00291	3092;	Homo sapiens (Human)
ENSG00000127946	C9JMG5		Homo sapiens (Human)
ENSG00000041353	O00194	5874;	Homo sapiens (Human)
ENSG00000041353	K7EJ38		Homo sapiens (Human)
ENSG00000041353	K7ES41		Homo sapiens (Human)
ENSG00000139044	Q6L9W6	283358;	Homo sapiens (Human)
ENSG00000139044	E9PHD9		Homo sapiens (Human)
ENSG00000118412	A0A087WTW5		Homo sapiens (Human)
ENSG00000118412	A0A096LP21		Homo sapiens (Human)
ENSG00000175097	P55895	5897;	Homo sapiens (Human)
ENSG00000175097	E9PPU5		Homo sapiens (Human)
ENSG00000175097	E9PQB9		Homo sapiens (Human)
ENSG00000135114	Q15646	8638;	Homo sapiens (Human)
ENSG00000135114	A0A7P0T9H8		Homo sapiens (Human)
ENSG00000135114	A0A7P0TB39		Homo sapiens (Human)
ENSG00000135114	A0A7P0TBF4		Homo sapiens (Human)
ENSG00000135114	H0YGP3		Homo sapiens (Human)
ENSG00000072401	P51668	7321;	Homo sapiens (Human)
ENSG00000072401	A0A087WW00	7321;	Homo sapiens (Human)
ENSG00000137731	P54710	486;	Homo sapiens (Human)
ENSG00000162413	Q9UJP4	9903;	Homo sapiens (Human)
ENSG00000162413	K7ELI0		Homo sapiens (Human)
ENSG00000162413	K7EMF2		Homo sapiens (Human)
ENSG00000162413	K7ESH2		Homo sapiens (Human)
ENSG00000168002	P62487	5436;	Homo sapiens (Human)
ENSG00000168002	E9PIU7		Homo sapiens (Human)
ENSG00000168002	E9PKH3		Homo sapiens (Human)
ENSG00000168002	E9PS03		Homo sapiens (Human)
ENSG00000168002	H0YEE4		Homo sapiens (Human)
ENSG00000166171	Q9BVM2	25911;	Homo sapiens (Human)
ENSG00000166171	Q5JQQ2		Homo sapiens (Human)
ENSG00000166171	Q5JQQ4	25911;	Homo sapiens (Human)
ENSG00000173825	Q6B0B8	220359;	Homo sapiens (Human)
ENSG00000131558	Q96A65	60412;	Homo sapiens (Human)
ENSG00000154310	Q9UKE5	23043;	Homo sapiens (Human)
ENSG00000154310	C9J338		Homo sapiens (Human)
ENSG00000154310	C9JVV1		Homo sapiens (Human)
ENSG00000133773	Q9P031	29080;	Homo sapiens (Human)
ENSG00000133773	F8VNY5		Homo sapiens (Human)
ENSG00000113396	Q9Y2P4	28965;	Homo sapiens (Human)
ENSG00000113396	D6RAJ2		Homo sapiens (Human)
ENSG00000115221	P18564	3694;	Homo sapiens (Human)
ENSG00000115221	A0A087WXP3	3694;	Homo sapiens (Human)
ENSG00000115221	E9PEE8	3694;	Homo sapiens (Human)
ENSG00000115221	F8WBJ8		Homo sapiens (Human)
ENSG00000225921	Q9UMY1	51406;	Homo sapiens (Human)
ENSG00000225921	H7C2B1		Homo sapiens (Human)
ENSG00000168148	Q16695	8290;	Homo sapiens (Human)
ENSG00000203727	Q5TGI4	389432;	Homo sapiens (Human)
ENSG00000203727	H3BS43		Homo sapiens (Human)
ENSG00000164691	Q8N103	117289;	Homo sapiens (Human)
ENSG00000164691	A0A2R8YEB9		Homo sapiens (Human)
ENSG00000156966	Q8NFL0	93010;	Homo sapiens (Human)
ENSG00000070610	Q9HCG7	57704;	Homo sapiens (Human)
ENSG00000070610	A0A0A0MRV1		Homo sapiens (Human)
ENSG00000143889	Q8WVV9	92906;	Homo sapiens (Human)
ENSG00000143889	B7WPG3		Homo sapiens (Human)
ENSG00000143889	C9IYN3		Homo sapiens (Human)
ENSG00000143889	C9JJZ7		Homo sapiens (Human)
ENSG00000143889	H7BXH8		Homo sapiens (Human)
ENSG00000143889	H7C464		Homo sapiens (Human)
ENSG00000143889	V9GYK2		Homo sapiens (Human)
ENSG00000178852	Q8IY85	124989;	Homo sapiens (Human)
ENSG00000178852	E5RFW6		Homo sapiens (Human)
ENSG00000178852	E5RI18		Homo sapiens (Human)
ENSG00000178852	H0YBI2		Homo sapiens (Human)
ENSG00000178852	K7ELL9		Homo sapiens (Human)
ENSG00000110717	O00217	4728;	Homo sapiens (Human)
ENSG00000110717	E9PJY7		Homo sapiens (Human)
ENSG00000110717	E9PKH6		Homo sapiens (Human)
ENSG00000110717	E9PN51		Homo sapiens (Human)
ENSG00000110717	E9PPW7		Homo sapiens (Human)
ENSG00000110717	F8W9K7		Homo sapiens (Human)
ENSG00000110717	H0YCB2		Homo sapiens (Human)
ENSG00000110717	H0YDT4		Homo sapiens (Human)
ENSG00000110717	Q08E91		Homo sapiens (Human)
ENSG00000169131	O60765	6940;	Homo sapiens (Human)
ENSG00000169131	E5RGC2		Homo sapiens (Human)
ENSG00000169131	E5RHT5		Homo sapiens (Human)
ENSG00000187186	G3V523	730098;	Homo sapiens (Human)
ENSG00000187186	H3BQ31		Homo sapiens (Human)
ENSG00000166432	Q5H9K5	84460;	Homo sapiens (Human)
ENSG00000166432	A0A494C0A7		Homo sapiens (Human)
ENSG00000141750	Q6ZMT1	342667;	Homo sapiens (Human)
ENSG00000141750	J3QKZ0		Homo sapiens (Human)
ENSG00000133805	Q01432	272;	Homo sapiens (Human)
ENSG00000133805	E9PIR5		Homo sapiens (Human)
ENSG00000133805	E9PKC5		Homo sapiens (Human)
ENSG00000133805	E9PLK6		Homo sapiens (Human)
ENSG00000133805	E9PPG2		Homo sapiens (Human)
ENSG00000133805	H0YDC3		Homo sapiens (Human)
ENSG00000133805	H0YDY8		Homo sapiens (Human)
ENSG00000150051	Q8IYA7	283078;	Homo sapiens (Human)
ENSG00000150051	H0YKC7		Homo sapiens (Human)
ENSG00000150051	H0YMU2		Homo sapiens (Human)
ENSG00000112357	O00628	5191;	Homo sapiens (Human)
ENSG00000112357	A0A7I2V2J8		Homo sapiens (Human)
ENSG00000112357	A0A7I2V2W7		Homo sapiens (Human)
ENSG00000112357	A0A7I2V3V6		Homo sapiens (Human)
ENSG00000112357	A0A7I2YQJ4		Homo sapiens (Human)
ENSG00000112357	Q5TDQ5		Homo sapiens (Human)
ENSG00000221821	Q5I0X4	441150;	Homo sapiens (Human)
ENSG00000184497	Q8WV15	348013;	Homo sapiens (Human)
ENSG00000184497	A0A0B4J2D1		Homo sapiens (Human)
ENSG00000197016	Q6ECI4	388566;	Homo sapiens (Human)
ENSG00000197016	M0R0Q6		Homo sapiens (Human)
ENSG00000197016	M0R2Y9		Homo sapiens (Human)
ENSG00000112852	Q9Y5E7	56133;	Homo sapiens (Human)
ENSG00000112852	A0A096LNI2		Homo sapiens (Human)
ENSG00000112852	A0A096LNX2		Homo sapiens (Human)
ENSG00000112852	A0A096LP37		Homo sapiens (Human)
ENSG00000112852	A0A096LPA4		Homo sapiens (Human)
ENSG00000103942	Q9NSB8	9455;	Homo sapiens (Human)
ENSG00000103942	H0YNR9		Homo sapiens (Human)
ENSG00000155256	Q5T4F4	118813;	Homo sapiens (Human)
ENSG00000144230	Q13304	2840;	Homo sapiens (Human)
ENSG00000144230	C9JWY5		Homo sapiens (Human)
ENSG00000144677	O15194	10217;	Homo sapiens (Human)
ENSG00000144677	F8WED2		Homo sapiens (Human)
ENSG00000144677	H7C2B9		Homo sapiens (Human)
ENSG00000144677	H7C2S4		Homo sapiens (Human)
ENSG00000144677	H7C353		Homo sapiens (Human)
ENSG00000166263	Q6ZWJ1	252983;	Homo sapiens (Human)
ENSG00000166263	B5MCT9		Homo sapiens (Human)
ENSG00000166263	E7EPP7		Homo sapiens (Human)
ENSG00000166263	K7ESN8		Homo sapiens (Human)
ENSG00000119950	P50539	4601;	Homo sapiens (Human)
ENSG00000119950	A0A0S2Z429		Homo sapiens (Human)
ENSG00000119950	A0A494BZS3		Homo sapiens (Human)
ENSG00000119950	A0A494C0I8		Homo sapiens (Human)
ENSG00000119950	A0A494C0W2		Homo sapiens (Human)
ENSG00000119950	A0A494C1C1		Homo sapiens (Human)
ENSG00000119950	A0A494C1P8		Homo sapiens (Human)
ENSG00000119950	B1ANN8		Homo sapiens (Human)
ENSG00000119950	F6U3F6		Homo sapiens (Human)
ENSG00000119950	F6WCI9		Homo sapiens (Human)
ENSG00000153029	Q95460	3140;	Homo sapiens (Human)
ENSG00000153029	A0A804HIG0		Homo sapiens (Human)
ENSG00000153029	A0A804HJC9		Homo sapiens (Human)
ENSG00000153029	A0A8C8PVM5		Homo sapiens (Human)
ENSG00000099308	O60307	23031;	Homo sapiens (Human)
ENSG00000099308	A0A8I5KST9		Homo sapiens (Human)
ENSG00000099308	A0A8V8TLL8		Homo sapiens (Human)
ENSG00000099308	A0A8V8TMM3		Homo sapiens (Human)
ENSG00000099308	A0A8V8TMW0		Homo sapiens (Human)
ENSG00000099308	A0A994J700		Homo sapiens (Human)
ENSG00000099308	V9GYV0		Homo sapiens (Human)
ENSG00000047578	O60303	23247;	Homo sapiens (Human)
ENSG00000047578	A0A087X098		Homo sapiens (Human)
ENSG00000047578	H3BNJ6		Homo sapiens (Human)
ENSG00000047578	H3BPM2		Homo sapiens (Human)
ENSG00000123213	Q9BYT8	57486;	Homo sapiens (Human)
ENSG00000123213	D6R9Y0		Homo sapiens (Human)
ENSG00000123213	E9PCB6		Homo sapiens (Human)
ENSG00000123213	H0YAF7		Homo sapiens (Human)
ENSG00000123213	H0YAK4		Homo sapiens (Human)
ENSG00000103995	O94986	22995;	Homo sapiens (Human)
ENSG00000103995	A0A075B719		Homo sapiens (Human)
ENSG00000103995	H0YMG1		Homo sapiens (Human)
ENSG00000103995	H0YN91		Homo sapiens (Human)
ENSG00000109072	P04004	7448;	Homo sapiens (Human)
ENSG00000109072	F5GX75		Homo sapiens (Human)
ENSG00000153879	P53567	1054;	Homo sapiens (Human)
ENSG00000164329	Q6PIY7	167153;	Homo sapiens (Human)
ENSG00000164329	D6RAF2	167153;	Homo sapiens (Human)
ENSG00000114423	Q13191	868;	Homo sapiens (Human)
ENSG00000114423	A0A2R8Y582		Homo sapiens (Human)
ENSG00000114423	A0A2R8Y5E1		Homo sapiens (Human)
ENSG00000114423	A0A2R8Y7I2		Homo sapiens (Human)
ENSG00000114423	A0A2R8Y875		Homo sapiens (Human)
ENSG00000114423	A0A2R8Y8D8		Homo sapiens (Human)
ENSG00000114423	A0A2R8YDW4		Homo sapiens (Human)
ENSG00000114423	A0A2R8YFD4		Homo sapiens (Human)
ENSG00000114423	C9JRB3		Homo sapiens (Human)
ENSG00000114423	C9JU85		Homo sapiens (Human)
ENSG00000114423	C9K048		Homo sapiens (Human)
ENSG00000102466	Q92915	2259;	Homo sapiens (Human)
ENSG00000102466	A0A9L9PWZ4		Homo sapiens (Human)
ENSG00000102466	A0A9L9PX77	2259;	Homo sapiens (Human)
ENSG00000102466	A0A9L9PXI9		Homo sapiens (Human)
ENSG00000102466	A0A9L9PXK7	2259;	Homo sapiens (Human)
ENSG00000102466	A0A9L9PY24		Homo sapiens (Human)
ENSG00000106415	Q86VQ1	113263;	Homo sapiens (Human)
ENSG00000106415	H7C0B2		Homo sapiens (Human)
ENSG00000106415	H7C0Q2		Homo sapiens (Human)
ENSG00000106415	H7C2L5		Homo sapiens (Human)
ENSG00000204128	A6NCS6	257407;	Homo sapiens (Human)
ENSG00000107242	O14986	8395;	Homo sapiens (Human)
ENSG00000107242	A0A0A0MRU3		Homo sapiens (Human)
ENSG00000107242	A0A0A0MSP5		Homo sapiens (Human)
ENSG00000107242	A0A0A0MT25		Homo sapiens (Human)
ENSG00000173272	Q6P582	653784;	Homo sapiens (Human)
ENSG00000173272	H7C202		Homo sapiens (Human)
ENSG00000173530	Q9UBN6	8793;	Homo sapiens (Human)
ENSG00000117036	P41162	2117;	Homo sapiens (Human)
ENSG00000156413	P51993	2528;	Homo sapiens (Human)
ENSG00000156413	E9PJ18		Homo sapiens (Human)
ENSG00000156413	E9PJB4		Homo sapiens (Human)
ENSG00000156413	E9PP56		Homo sapiens (Human)
ENSG00000156413	E9PS22		Homo sapiens (Human)
ENSG00000188368	A6NJB7	284338;	Homo sapiens (Human)
ENSG00000188368	M0QXP7		Homo sapiens (Human)
ENSG00000089116	Q9H2C1	64211;	Homo sapiens (Human)
ENSG00000175137	Q7L8J4	80851;	Homo sapiens (Human)
ENSG00000205726	Q15811	6453;	Homo sapiens (Human)
ENSG00000205726	A8CTZ0		Homo sapiens (Human)
ENSG00000205726	C9J1A4		Homo sapiens (Human)
ENSG00000205726	C9JQZ7		Homo sapiens (Human)
ENSG00000205726	C9JXS9		Homo sapiens (Human)
ENSG00000205726	D6PAW0		Homo sapiens (Human)
ENSG00000205726	F8W7U0	6453;	Homo sapiens (Human)
ENSG00000205726	H0Y3G5		Homo sapiens (Human)
ENSG00000205726	H0Y523		Homo sapiens (Human)
ENSG00000205726	H0Y6W3		Homo sapiens (Human)
ENSG00000205726	H0Y7J7		Homo sapiens (Human)
ENSG00000205726	H7C3F1		Homo sapiens (Human)
ENSG00000205726	H7C429		Homo sapiens (Human)
ENSG00000205726	Q6J334		Homo sapiens (Human)
ENSG00000155729	Q6PI47	130535;	Homo sapiens (Human)
ENSG00000130303	Q10589	684;	Homo sapiens (Human)
ENSG00000130303	A0A7P0T9F9		Homo sapiens (Human)
ENSG00000206260	A6NEV1	729627;	Homo sapiens (Human)
ENSG00000255526	E9PL57		Homo sapiens (Human)
ENSG00000255526	E9PS38		Homo sapiens (Human)
ENSG00000255526	S4R3E9		Homo sapiens (Human)
ENSG00000170473	Q9BRP8	84305;	Homo sapiens (Human)
ENSG00000170473	F8VT68		Homo sapiens (Human)
ENSG00000170473	H0YJW5		Homo sapiens (Human)
ENSG00000025770	Q6IBW4	29781;	Homo sapiens (Human)
ENSG00000025770	A0A0A6YYG7		Homo sapiens (Human)
ENSG00000025770	E5RJL4		Homo sapiens (Human)
ENSG00000025770	E5RJN3		Homo sapiens (Human)
ENSG00000025770	F8WAR3		Homo sapiens (Human)
ENSG00000025770	H0YC55		Homo sapiens (Human)
ENSG00000137558	O43692	51050;	Homo sapiens (Human)
ENSG00000116688	O95140	9927;	Homo sapiens (Human)
ENSG00000116688	A0A6Q8PFJ4		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PFT5		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PGA3		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PGR2		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PGS9		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PGV8		Homo sapiens (Human)
ENSG00000116688	A0A6Q8PH07		Homo sapiens (Human)
ENSG00000116688	Q5JXC5		Homo sapiens (Human)
ENSG00000148400	P46531	4851;	Homo sapiens (Human)
ENSG00000148400	A0A7P0T8U6		Homo sapiens (Human)
ENSG00000148400	A0A7P0T8W1		Homo sapiens (Human)
ENSG00000148400	A0A7P0T9V1		Homo sapiens (Human)
ENSG00000148400	A0A7P0TA56		Homo sapiens (Human)
ENSG00000148400	A0A7P0TAK8		Homo sapiens (Human)
ENSG00000148400	A0A7P0TB20		Homo sapiens (Human)
ENSG00000148400	A0A7P0TBG2		Homo sapiens (Human)
ENSG00000148400	A0A7P0Z4H9		Homo sapiens (Human)
ENSG00000171094	Q9UM73	238;	Homo sapiens (Human)
ENSG00000171094	A0A087WZL3		Homo sapiens (Human)
ENSG00000171094	A0A0K2YUJ3		Homo sapiens (Human)
ENSG00000171094	E7EPW7		Homo sapiens (Human)
ENSG00000171094	H7BZ33		Homo sapiens (Human)
ENSG00000161958	Q92914	2256;	Homo sapiens (Human)
ENSG00000161958	I3L4N4		Homo sapiens (Human)
ENSG00000115750	Q53T94	9014;	Homo sapiens (Human)
ENSG00000115750	F8WDU0		Homo sapiens (Human)
ENSG00000115750	F8WE32		Homo sapiens (Human)
ENSG00000115750	U3KQ75		Homo sapiens (Human)
ENSG00000118263	O75840	8609;	Homo sapiens (Human)
ENSG00000118263	A0A994J3U4		Homo sapiens (Human)
ENSG00000118263	A0A994J401		Homo sapiens (Human)
ENSG00000118263	A0A994J6Y4		Homo sapiens (Human)
ENSG00000118263	C9JX20		Homo sapiens (Human)
ENSG00000118263	E7EQY2		Homo sapiens (Human)
ENSG00000118263	E7EUU0		Homo sapiens (Human)
ENSG00000118263	E9PHC9		Homo sapiens (Human)
ENSG00000173918	Q9BXJ1	114897;	Homo sapiens (Human)
ENSG00000173918	A0A0C4DFP7	114897;	Homo sapiens (Human)
ENSG00000155850	P50443	1836;	Homo sapiens (Human)
ENSG00000155850	C9JAN6		Homo sapiens (Human)
ENSG00000155850	H0YA38		Homo sapiens (Human)
ENSG00000141527	Q9BXL6	79092;	Homo sapiens (Human)
ENSG00000141527	A0A3B3ITQ9		Homo sapiens (Human)
ENSG00000141527	A0A494BZY0		Homo sapiens (Human)
ENSG00000141527	A0A494C0J4		Homo sapiens (Human)
ENSG00000141527	A0A494C199		Homo sapiens (Human)
ENSG00000141527	A0A494C1N2		Homo sapiens (Human)
ENSG00000141527	A0A994J6G4		Homo sapiens (Human)
ENSG00000141527	I3L1Z7		Homo sapiens (Human)
ENSG00000141527	I3L3F1		Homo sapiens (Human)
ENSG00000141527	I3L414		Homo sapiens (Human)
ENSG00000204923	Q5FWF7	554251;	Homo sapiens (Human)
ENSG00000108839	P18054	239;	Homo sapiens (Human)
ENSG00000108839	K7ENN9		Homo sapiens (Human)
ENSG00000135404	P08962	967;	Homo sapiens (Human)
ENSG00000135404	F8VNT9		Homo sapiens (Human)
ENSG00000135404	F8VV56		Homo sapiens (Human)
ENSG00000135404	F8VWK8		Homo sapiens (Human)
ENSG00000135404	F8VX62		Homo sapiens (Human)
ENSG00000135404	F8W022		Homo sapiens (Human)
ENSG00000132478	Q9C0B0	85451;	Homo sapiens (Human)
ENSG00000132478	K7EIZ1		Homo sapiens (Human)
ENSG00000132478	K7ELF5		Homo sapiens (Human)
ENSG00000132478	K7EMB1		Homo sapiens (Human)
ENSG00000132478	K7EQ93		Homo sapiens (Human)
ENSG00000132478	K7EQJ1		Homo sapiens (Human)
ENSG00000134825	P61165	746;	Homo sapiens (Human)
ENSG00000134825	F5GWH5		Homo sapiens (Human)
ENSG00000134825	F5H7Z5		Homo sapiens (Human)
ENSG00000101160	Q9UBR2	1522;	Homo sapiens (Human)
ENSG00000101160	A0A7P0T8I6		Homo sapiens (Human)
ENSG00000101160	A0A7P0T8X2		Homo sapiens (Human)
ENSG00000101160	A0A7P0T900		Homo sapiens (Human)
ENSG00000101160	A0A7P0T926		Homo sapiens (Human)
ENSG00000101160	A0A7P0T989		Homo sapiens (Human)
ENSG00000101160	A0A7P0T9G9		Homo sapiens (Human)
ENSG00000101160	A0A7P0T9U1		Homo sapiens (Human)
ENSG00000101160	A0A7P0T9U4		Homo sapiens (Human)
ENSG00000101160	A0A7P0T9X4		Homo sapiens (Human)
ENSG00000101160	A0A7P0TA25		Homo sapiens (Human)
ENSG00000101160	A0A7P0TAD4		Homo sapiens (Human)
ENSG00000101160	A0A7P0TAT6		Homo sapiens (Human)
ENSG00000101160	A0A7P0TB41		Homo sapiens (Human)
ENSG00000101160	A0A7P0TBB5		Homo sapiens (Human)
ENSG00000101160	A0A7P0TBM7		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z469		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z4A7		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z4L1		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z4L7		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z4Q4		Homo sapiens (Human)
ENSG00000101160	A0A7P0Z4R9		Homo sapiens (Human)
ENSG00000104213	Q15198	5157;	Homo sapiens (Human)
ENSG00000104213	A0A669KBD1		Homo sapiens (Human)
ENSG00000156689	Q8WU03	219970;	Homo sapiens (Human)
ENSG00000103274	P53384	4682;	Homo sapiens (Human)
ENSG00000103274	I3L3A0		Homo sapiens (Human)
ENSG00000103274	I3L518		Homo sapiens (Human)
ENSG00000103274	I3L531		Homo sapiens (Human)
ENSG00000139921	Q9H3N1	81542;	Homo sapiens (Human)
ENSG00000139921	G3V448		Homo sapiens (Human)
ENSG00000108379	P56703	7473;	Homo sapiens (Human)
ENSG00000108379	A0A9L9PXI5		Homo sapiens (Human)
ENSG00000108379	A0A9L9PXJ3		Homo sapiens (Human)
ENSG00000108379	A0A9L9PXK4		Homo sapiens (Human)
ENSG00000142409	Q6DD87	126208;	Homo sapiens (Human)
ENSG00000142409	K7EKJ5		Homo sapiens (Human)
ENSG00000142409	M0R0X7		Homo sapiens (Human)
ENSG00000058804	Q9BTX1	55706;	Homo sapiens (Human)
ENSG00000052795	Q9P278	57600;	Homo sapiens (Human)
ENSG00000052795	D6RFH5		Homo sapiens (Human)
ENSG00000052795	H0Y8F3		Homo sapiens (Human)
ENSG00000153165	A6NKT7	653489;	Homo sapiens (Human)
ENSG00000153165	J3KNE0		Homo sapiens (Human)
ENSG00000183434	Q5H9I0	51270;	Homo sapiens (Human)
ENSG00000080573	P25940	50509;	Homo sapiens (Human)
ENSG00000182793	Q7RTV2	221357;	Homo sapiens (Human)
ENSG00000104327	P05937	793;	Homo sapiens (Human)
ENSG00000104327	E5RG14		Homo sapiens (Human)
ENSG00000104327	E5RIZ8		Homo sapiens (Human)
ENSG00000241644	O95050	11185;	Homo sapiens (Human)
ENSG00000073464	P51793	1183;	Homo sapiens (Human)
ENSG00000073464	A0A6Q8PF24		Homo sapiens (Human)
ENSG00000073464	A0A6Q8PG54		Homo sapiens (Human)
ENSG00000073464	A0A7I2Y1J6		Homo sapiens (Human)
ENSG00000073464	E9PFB5		Homo sapiens (Human)
ENSG00000073464	G3XAG5		Homo sapiens (Human)
ENSG00000214274	P03950	283;	Homo sapiens (Human)
ENSG00000105373	Q9NZM5	29997;	Homo sapiens (Human)
ENSG00000105373	M0QX73		Homo sapiens (Human)
ENSG00000105373	M0QYZ9		Homo sapiens (Human)
ENSG00000105373	M0QZ34		Homo sapiens (Human)
ENSG00000105373	M0QZU5		Homo sapiens (Human)
ENSG00000117280	O14966	8934;	Homo sapiens (Human)
ENSG00000117280	E9PL56		Homo sapiens (Human)
ENSG00000089127	P00973	4938;	Homo sapiens (Human)
ENSG00000089127	A0A6Q8PHR1		Homo sapiens (Human)
ENSG00000089127	A0A7P0T854		Homo sapiens (Human)
ENSG00000089127	A0A7P0T879		Homo sapiens (Human)
ENSG00000089127	A0A7P0T8E1		Homo sapiens (Human)
ENSG00000089127	A0A7P0T8F9		Homo sapiens (Human)
ENSG00000089127	A0A7P0T960		Homo sapiens (Human)
ENSG00000089127	A0A7P0T9J4		Homo sapiens (Human)
ENSG00000089127	A0A7P0T9Q4		Homo sapiens (Human)
ENSG00000089127	A0A7P0TAY6		Homo sapiens (Human)
ENSG00000089127	A0A7P0TB35		Homo sapiens (Human)
ENSG00000089127	A0A7P0TBG0		Homo sapiens (Human)
ENSG00000089127	A0A7P0Z444		Homo sapiens (Human)
ENSG00000089127	A0A7P0Z4B6		Homo sapiens (Human)
ENSG00000089127	A0A7P0Z4N8		Homo sapiens (Human)
ENSG00000089127	B4DWE7		Homo sapiens (Human)
ENSG00000089127	F8VPW7		Homo sapiens (Human)
ENSG00000089127	F8VUC8		Homo sapiens (Human)
ENSG00000089127	H0YIB8		Homo sapiens (Human)
ENSG00000089127	S4R3A5		Homo sapiens (Human)
ENSG00000089127	S4R467		Homo sapiens (Human)
ENSG00000035664	Q9UIK4	23604;	Homo sapiens (Human)
ENSG00000035664	H0YKW8		Homo sapiens (Human)
ENSG00000035664	H0YL86		Homo sapiens (Human)
ENSG00000035664	H0YLP5		Homo sapiens (Human)
ENSG00000035664	H0YMK1		Homo sapiens (Human)
ENSG00000152217	Q9Y6X0	26040;	Homo sapiens (Human)
ENSG00000152217	A0A7I2V4X1		Homo sapiens (Human)
ENSG00000109107	P09972	230;	Homo sapiens (Human)
ENSG00000109107	A8MVZ9		Homo sapiens (Human)
ENSG00000109107	C9J8F3		Homo sapiens (Human)
ENSG00000109107	J3KSV6		Homo sapiens (Human)
ENSG00000109107	J3QKK1		Homo sapiens (Human)
ENSG00000109107	J3QKP5		Homo sapiens (Human)
ENSG00000109107	K7EKH5		Homo sapiens (Human)
ENSG00000102024	P13797	5358;	Homo sapiens (Human)
ENSG00000102024	F2Z2Z9		Homo sapiens (Human)
ENSG00000102024	H7C4N2		Homo sapiens (Human)
ENSG00000102024	U3KQI3		Homo sapiens (Human)
ENSG00000269067	P0DKX0	388523;	Homo sapiens (Human)
ENSG00000269067	M0QZ07		Homo sapiens (Human)
ENSG00000136155	O95171	8796;	Homo sapiens (Human)
ENSG00000136155	F2Z2X8		Homo sapiens (Human)
ENSG00000163110	Q96HC4	10611;	Homo sapiens (Human)
ENSG00000163110	A0A0A0MSP3		Homo sapiens (Human)
ENSG00000163110	A0A0D9SFR4		Homo sapiens (Human)
ENSG00000163110	A0A0D9SFW3		Homo sapiens (Human)
ENSG00000163110	D6RAA1		Homo sapiens (Human)
ENSG00000163110	D6RGG6		Homo sapiens (Human)
ENSG00000163110	H0Y8Y3		Homo sapiens (Human)
ENSG00000163110	H0Y929		Homo sapiens (Human)
ENSG00000163110	H0YBI4		Homo sapiens (Human)
ENSG00000169991	Q5TF58	126917;	Homo sapiens (Human)
ENSG00000169991	H0Y4W3		Homo sapiens (Human)
ENSG00000169991	J3KNZ4		Homo sapiens (Human)
ENSG00000114405	Q9HBI5	57415;	Homo sapiens (Human)
ENSG00000114405	C9JY17		Homo sapiens (Human)
ENSG00000066382	Q15777	744;	Homo sapiens (Human)
ENSG00000066382	E9PQW8		Homo sapiens (Human)
ENSG00000066382	F2Z346		Homo sapiens (Human)
ENSG00000128683	Q99259	2571;	Homo sapiens (Human)
ENSG00000128683	C9J6C9		Homo sapiens (Human)
ENSG00000128683	C9JLZ7		Homo sapiens (Human)
ENSG00000128683	C9JN45		Homo sapiens (Human)
ENSG00000128683	C9JT43		Homo sapiens (Human)
ENSG00000128683	F8WD43		Homo sapiens (Human)
ENSG00000128683	U3KQR2		Homo sapiens (Human)
ENSG00000163788	Q9NRH2	54861;	Homo sapiens (Human)
ENSG00000163788	E7EUC4	54861;	Homo sapiens (Human)
ENSG00000165474	P29033	2706;	Homo sapiens (Human)
ENSG00000141499	Q9BUR4	55135;	Homo sapiens (Human)
ENSG00000141499	A0A8V8TM44		Homo sapiens (Human)
ENSG00000141499	A0A8V8TM47		Homo sapiens (Human)
ENSG00000141499	A0A8V8TM74		Homo sapiens (Human)
ENSG00000141499	A0A8V8TMM9		Homo sapiens (Human)
ENSG00000141499	A0A8V8TNM2		Homo sapiens (Human)
ENSG00000141499	A0A8V8TNY4		Homo sapiens (Human)
ENSG00000141499	E9PMG4		Homo sapiens (Human)
ENSG00000141499	E9PMR3		Homo sapiens (Human)
ENSG00000141499	K7EJ50		Homo sapiens (Human)
ENSG00000148399	Q9BTV6	92715;	Homo sapiens (Human)
ENSG00000128596	Q96JN2	64753;	Homo sapiens (Human)
ENSG00000128596	C9IYI5		Homo sapiens (Human)
ENSG00000128596	C9J884		Homo sapiens (Human)
ENSG00000128596	C9JAD8		Homo sapiens (Human)
ENSG00000128596	C9JE17		Homo sapiens (Human)
ENSG00000128596	C9JU31		Homo sapiens (Human)
ENSG00000128596	H0Y876		Homo sapiens (Human)
ENSG00000128596	H7C4R2		Homo sapiens (Human)
ENSG00000107863	Q5T5U3	57584;	Homo sapiens (Human)
ENSG00000107863	A0A087WW76		Homo sapiens (Human)
ENSG00000107863	A0A1B0GTZ9		Homo sapiens (Human)
ENSG00000107863	A0A1B0GV73		Homo sapiens (Human)
